Mg2SiO3,,,,,,,Mg4SiO3,,,,,,Mg3SiO4,,,,
Energy,PDOS,,,,,,Energy,PDOS,,,,,Energy,PDOS,,,
eV,Mg 3s,Si 3p,O 2p,ISQ,,,eV,Mg 3s,Si 3p,O 2p,,,eV,Mg 3s,Si 3p,O 2p,ISQ
,,,,,,,,,,,,,,,,,
-15.32817,0.07868,0.1039,0.45468,0.0598,,,-17.85368,0.045,0.07032,2.1752,,,-12.78065,0.33922,0.32152,2.24704,0.05288
-15.29417,0.08324,0.12309,0.50871,0.06722,,,-17.81068,0.04983,0.06818,2.25708,,,-12.74565,0.34316,0.33586,2.3252,0.05672
-15.26017,0.08744,0.14345,0.55956,0.07392,,,-17.76868,0.05494,0.06648,2.36006,,,-12.71065,0.34592,0.35134,2.40408,0.06082
-15.22717,0.0912,0.16411,0.60582,0.07974,,,-17.72568,0.05988,0.06535,2.47618,,,-12.67565,0.34724,0.36756,2.48296,0.065
-15.19317,0.09484,0.18424,0.64762,0.08468,,,-17.68368,0.06418,0.06477,2.59746,,,-12.63965,0.34684,0.3839,2.55728,0.06908
-15.15917,0.09864,0.20291,0.68587,0.08888,,,-17.64168,0.06745,0.06459,2.71666,,,-12.60465,0.34472,0.39964,2.62608,0.07294
-15.12517,0.10304,0.21956,0.72205,0.09252,,,-17.59868,0.0695,0.06458,2.83296,,,-12.56965,0.34088,0.4139,2.68416,0.07658
-15.09117,0.10828,0.23382,0.7579,0.0958,,,-17.55668,0.07046,0.06475,2.95004,,,-12.53365,0.33558,0.426,2.7304,0.08008
-15.05717,0.11428,0.24578,0.79476,0.0988,,,-17.51368,0.0706,0.06509,3.07216,,,-12.49865,0.32942,0.43602,2.76312,0.08362
-15.02317,0.12076,0.2558,0.83296,0.10138,,,-17.47168,0.07032,0.06565,3.19816,,,-12.46365,0.32302,0.44388,2.78808,0.08738
-14.98917,0.12716,0.26436,0.8716,0.10322,,,-17.42868,0.06992,0.06636,3.31988,,,-12.42865,0.3172,0.45056,2.81032,0.0915
-14.95517,0.13276,0.2719,0.90914,0.10386,,,-17.38668,0.0695,0.06706,3.4228,,,-12.39265,0.3126,0.45714,2.83664,0.096
-14.92117,0.13696,0.2787,0.94321,0.10292,,,-17.34368,0.06898,0.06752,3.48886,,,-12.35765,0.30956,0.46438,2.87648,0.10064
-14.88717,0.1394,0.28474,0.97163,0.10012,,,-17.30168,0.0681,0.06753,3.50356,,,-12.32265,0.30804,0.47258,2.93376,0.105
-14.85317,0.14,0.28988,0.99284,0.09558,,,-17.25868,0.06653,0.06694,3.45812,,,-12.28765,0.3075,0.48134,3.00816,0.10848
-14.81917,0.13896,0.2937,1.00623,0.08964,,,-17.21668,0.06402,0.06568,3.35298,,,-12.25165,0.3071,0.48984,3.0936,0.11052
-14.78517,0.13676,0.29618,1.01226,0.08292,,,-17.17368,0.06051,0.06376,3.19426,,,-12.21665,0.30582,0.49634,3.1808,0.11058
-14.75117,0.13392,0.29692,1.01235,0.07606,,,-17.13168,0.05608,0.06126,2.99596,,,-12.18165,0.30266,0.4996,3.258,0.1084
-14.71717,0.131,0.29578,1.0083,0.06964,,,-17.08868,0.05102,0.05837,2.7748,,,-12.14665,0.29706,0.49826,3.31632,0.10394
-14.68417,0.12836,0.29354,1.00289,0.06416,,,-17.04668,0.04572,0.05529,2.55038,,,-12.11065,0.28876,0.49176,3.34472,0.09748
-14.65017,0.12628,0.29052,0.99887,0.05996,,,-17.00468,0.04055,0.05221,2.34158,,,-12.07565,0.27788,0.4799,3.3412,0.0895
-14.61617,0.12492,0.28764,0.99911,0.05732,,,-16.96168,0.03583,0.04945,2.16488,,,-12.04065,0.2649,0.46328,3.30392,0.08066
-14.58217,0.12428,0.28628,1.00658,0.05648,,,-16.91968,0.0317,0.04717,2.03185,,,-12.00465,0.25052,0.44338,3.23584,0.07162
-14.54817,0.12444,0.28688,1.02356,0.05764,,,-16.87668,0.02819,0.0455,1.94641,,,-11.96965,0.23542,0.42172,3.14312,0.06302
-14.51417,0.12548,0.2902,1.05142,0.06084,,,-16.83468,0.02519,0.04445,1.9069,,,-11.93465,0.22028,0.39966,3.0316,0.0553
-14.48017,0.12748,0.29594,1.09022,0.06592,,,-16.79168,0.02255,0.04396,1.90472,,,-11.89965,0.2055,0.37838,2.90552,0.04872
-14.44617,0.13044,0.30376,1.13874,0.0724,,,-16.74968,0.0201,0.04385,1.92784,,,-11.86365,0.1916,0.35862,2.774,0.04342
-14.41217,0.13436,0.3127,1.19379,0.07948,,,-16.70668,0.01774,0.04385,1.96105,,,-11.82865,0.17896,0.34066,2.64264,0.03934
-14.37817,0.13896,0.32136,1.25153,0.08612,,,-16.66468,0.01541,0.04358,1.98734,,,-11.79365,0.16814,0.32458,2.51984,0.03646
-14.34417,0.14372,0.32866,1.3076,0.0913,,,-16.62168,0.01313,0.04276,1.99012,,,-11.75865,0.15974,0.31024,2.41184,0.03474
-14.31017,0.14816,0.334,1.35768,0.09414,,,-16.57968,0.01096,0.04107,1.9546,,,-11.72265,0.15446,0.29774,2.33088,0.03416
-14.27617,0.15164,0.33676,1.39809,0.09426,,,-16.53668,0.00902,0.03841,1.87117,,,-11.68765,0.15298,0.28722,2.28424,0.03476
-14.24217,0.15384,0.33728,1.42819,0.09182,,,-16.49468,0.00738,0.03487,1.73849,,,-11.65265,0.15562,0.27908,2.27808,0.03654
-14.20817,0.15472,0.336,1.44841,0.08754,,,-16.45268,0.00613,0.03079,1.56514,,,-11.61665,0.16236,0.2738,2.314,0.03954
-14.17417,0.15452,0.3342,1.46098,0.08272,,,-16.40968,0.00532,0.02665,1.36987,,,-11.58165,0.17252,0.27168,2.388,0.0437
-14.14117,0.15368,0.33316,1.46996,0.0788,,,-16.36768,0.00499,0.023,1.17834,,,-11.54665,0.18512,0.27282,2.49328,0.04896
-14.10717,0.1528,0.3347,1.47918,0.07728,,,-16.32468,0.00514,0.02034,1.01826,,,-11.51165,0.1987,0.27692,2.61728,0.05522
-14.07317,0.1522,0.33988,1.49186,0.07926,,,-16.28268,0.00573,0.01902,0.91546,,,-11.47565,0.21192,0.28314,2.74672,0.06226
-14.03917,0.15204,0.34966,1.5103,0.0853,,,-16.23968,0.00674,0.01915,0.88868,,,-11.44065,0.22348,0.2904,2.868,0.06988
-14.00517,0.1522,0.36478,1.53418,0.09526,,,-16.19768,0.00809,0.02069,0.94626,,,-11.40565,0.23254,0.29732,2.968,0.07766
-13.97117,0.15236,0.38396,1.56236,0.10832,,,-16.15468,0.00971,0.02337,1.08273,,,-11.37065,0.23862,0.30264,3.0416,0.0851
-13.93717,0.15224,0.40558,1.5909,0.1231,,,-16.11268,0.01148,0.02674,1.28032,,,-11.33465,0.24152,0.30532,3.0832,0.09152
-13.90317,0.15156,0.4268,1.61572,0.13786,,,-16.06968,0.01326,0.03025,1.50713,,,-11.29965,0.24136,0.3049,3.0944,0.0962
-13.86917,0.15016,0.4446,1.63196,0.15084,,,-16.02768,0.01488,0.03322,1.72406,,,-11.26465,0.23842,0.30144,3.0816,0.09848
-13.83517,0.14812,0.45622,1.636,0.1605,,,-15.98468,0.01618,0.0351,1.89201,,,-11.22965,0.2332,0.29572,3.0528,0.09798
-13.80117,0.14564,0.45962,1.62584,0.16584,,,-15.94268,0.01704,0.03554,1.98008,,,-11.19365,0.2263,0.28904,3.0184,0.0948
-13.76717,0.14304,0.4541,1.60232,0.16658,,,-15.89968,0.01738,0.0344,1.97432,,,-11.15865,0.2185,0.28278,2.9896,0.08952
-13.73317,0.1406,0.44044,1.5686,0.16306,,,-15.85768,0.01718,0.03198,1.8784,,,-11.12365,0.2106,0.27832,2.9752,0.08314
-13.69917,0.13872,0.42046,1.53022,0.15618,,,-15.81568,0.0165,0.02877,1.71346,,,-11.08765,0.20346,0.27636,2.9768,0.07688
-13.66517,0.13756,0.39698,1.49314,0.14722,,,-15.77268,0.0155,0.02537,1.50885,,,-11.05265,0.1975,0.27694,2.9928,0.0719
-13.63217,0.13724,0.3724,1.462,0.1375,,,-15.73068,0.01432,0.02232,1.29546,,,-11.01765,0.1929,0.2792,3.0192,0.06892
-13.59817,0.13768,0.3489,1.4405,0.1282,,,-15.68768,0.01314,0.02002,1.09992,,,-10.98265,0.18936,0.2818,3.04192,0.06822
-13.56417,0.13864,0.32802,1.42924,0.1202,,,-15.64568,0.0121,0.01872,0.93967,,,-10.94665,0.1864,0.28302,3.0524,0.0694
-13.53017,0.13976,0.3103,1.42614,0.1139,,,-15.60268,0.01128,0.0184,0.82166,,,-10.91165,0.18326,0.2814,3.0428,0.07164
-13.49617,0.14072,0.29566,1.42822,0.10932,,,-15.56068,0.01068,0.01893,0.74487,,,-10.87665,0.17938,0.27592,3.01208,0.0739
-13.46217,0.14124,0.28366,1.43222,0.10614,,,-15.51768,0.01026,0.02008,0.70166,,,-10.84165,0.17432,0.26642,2.9628,0.07516
-13.42817,0.14112,0.27358,1.43422,0.10382,,,-15.47568,0.00993,0.02165,0.68271,,,-10.80565,0.16794,0.25352,2.9024,0.07468
-13.39417,0.1404,0.26488,1.43288,0.1018,,,-15.43268,0.00963,0.02341,0.6789,,,-10.77065,0.16044,0.2385,2.8392,0.07218
-13.36017,0.13924,0.2571,1.42776,0.0995,,,-15.39068,0.00933,0.02531,0.68503,,,-10.73565,0.15208,0.22298,2.7824,0.06782
-13.32617,0.13792,0.24992,1.41968,0.09656,,,-15.34768,0.00902,0.02735,0.69834,,,-10.69965,0.14338,0.20868,2.7384,0.0622
-13.29217,0.1368,0.24318,1.41046,0.09276,,,-15.30568,0.00876,0.02962,0.71859,,,-10.66465,0.13478,0.19698,2.708,0.0561
-13.25817,0.13616,0.23674,1.4015,0.0881,,,-15.26368,0.00855,0.03223,0.74579,,,-10.62965,0.12668,0.1887,2.68984,0.0503
-13.22417,0.13616,0.2307,1.39496,0.0828,,,-15.22068,0.00845,0.03525,0.78017,,,-10.59465,0.11944,0.18404,2.6808,0.04546
-13.19017,0.13688,0.22524,1.3918,0.07718,,,-15.17868,0.00845,0.03871,0.82142,,,-10.55865,0.11318,0.18262,2.67656,0.04194
-13.15617,0.1382,0.22076,1.39364,0.07174,,,-15.13568,0.00855,0.04262,0.8679,,,-10.52365,0.10808,0.1837,2.67624,0.0399
-13.12217,0.13996,0.21792,1.40232,0.0671,,,-15.09368,0.00874,0.04698,0.91941,,,-10.48865,0.10414,0.1864,2.6776,0.03938
-13.08917,0.142,0.21768,1.42014,0.0639,,,-15.05068,0.00902,0.0518,0.9765,,,-10.45365,0.10142,0.18994,2.684,0.04036
-13.05517,0.14408,0.22092,1.45036,0.06278,,,-15.00868,0.00935,0.05709,1.04113,,,-10.41765,0.10002,0.19382,2.6968,0.04292
-13.02117,0.1462,0.22836,1.49578,0.0643,,,-14.96568,0.00976,0.06298,1.11774,,,-10.38265,0.10014,0.1978,2.7184,0.04728
-12.98717,0.14832,0.2404,1.55826,0.06872,,,-14.92368,0.01024,0.06941,1.21151,,,-10.34765,0.10196,0.2019,2.7528,0.05372
-12.95317,0.15036,0.2567,1.638,0.07602,,,-14.88068,0.01082,0.07631,1.32746,,,-10.31265,0.10562,0.20636,2.7976,0.0625
-12.91917,0.15228,0.27624,1.73152,0.08574,,,-14.83868,0.01148,0.08337,1.46802,,,-10.27665,0.11106,0.2112,2.8512,0.07366
-12.88517,0.1538,0.29728,1.83374,0.09704,,,-14.79568,0.01222,0.09019,1.63266,,,-10.24165,0.11828,0.2164,2.9072,0.08696
-12.85117,0.15472,0.31784,1.93588,0.10876,,,-14.75368,0.01298,0.09634,1.81631,,,-10.20665,0.12686,0.22166,2.96,0.10176
-12.81717,0.15476,0.3358,2.0299,0.11954,,,-14.71068,0.0137,0.10143,2.0084,,,-10.17065,0.13638,0.22644,3.0016,0.11714
-12.78317,0.15388,0.34948,2.1093,0.12818,,,-14.66868,0.01433,0.10513,2.19475,,,-10.13565,0.1462,0.23008,3.0276,0.13202
-12.74917,0.1522,0.3578,2.16856,0.13378,,,-14.62668,0.0148,0.10719,2.35691,,,-10.10065,0.15568,0.23206,3.0332,0.1453
-12.71517,0.15,0.36052,2.20708,0.1359,,,-14.58368,0.01509,0.10745,2.47611,,,-10.06565,0.16402,0.23186,3.01768,0.15604
-12.68117,0.14772,0.3581,2.22648,0.1347,,,-14.54168,0.01518,0.10585,2.53879,,,-10.02965,0.17052,0.22916,2.9824,0.1635
-12.64717,0.14576,0.35156,2.23124,0.13088,,,-14.49868,0.01511,0.10254,2.53879,,,-9.99465,0.17454,0.224,2.9284,0.16728
-12.61317,0.14432,0.34228,2.2256,0.12542,,,-14.45668,0.01488,0.09796,2.47935,,,-9.95965,0.17556,0.21656,2.86136,0.1673
-12.57917,0.1434,0.33168,2.2144,0.11946,,,-14.41368,0.01452,0.09282,2.37185,,,-9.92465,0.17352,0.20732,2.78568,0.16386
-12.54617,0.14292,0.32106,2.20212,0.11394,,,-14.37168,0.01402,0.08787,2.23128,,,-9.88865,0.1688,0.197,2.70768,0.15764
-12.51217,0.14256,0.31122,2.18984,0.10944,,,-14.32868,0.01338,0.08366,2.07504,,,-9.85365,0.1621,0.18648,2.63392,0.14964
-12.47817,0.14192,0.30266,2.17824,0.10606,,,-14.28668,0.01262,0.08055,1.9153,,,-9.81865,0.15448,0.17664,2.57048,0.14102
-12.44417,0.14072,0.29522,2.16622,0.10354,,,-14.24368,0.01174,0.07852,1.76242,,,-9.78365,0.14684,0.16828,2.52,0.13294
-12.41017,0.13876,0.28844,2.15086,0.1013,,,-14.20168,0.01081,0.07731,1.62295,,,-9.74765,0.13994,0.16188,2.4856,0.12628
-12.37617,0.13584,0.28158,2.12824,0.09874,,,-14.15868,0.00986,0.07659,1.49992,,,-9.71265,0.13412,0.15756,2.4676,0.12148
-12.34217,0.13188,0.27386,2.09618,0.09544,,,-14.11668,0.00894,0.0761,1.39549,,,-9.67765,0.12924,0.1552,2.46424,0.11858
-12.30817,0.12688,0.26484,2.0514,0.09122,,,-14.07468,0.00812,0.07579,1.31096,,,-9.64165,0.12496,0.15438,2.47464,0.1173
-12.27417,0.12108,0.25446,1.99564,0.08624,,,-14.03168,0.00739,0.07565,1.24704,,,-9.60665,0.1209,0.15458,2.49816,0.11718
-12.24017,0.11468,0.24324,1.93194,0.08092,,,-13.98968,0.00678,0.07579,1.20286,,,-9.57165,0.11678,0.15536,2.5332,0.11792
-12.20617,0.10816,0.23196,1.86658,0.07582,,,-13.94668,0.00626,0.07611,1.17561,,,-9.53665,0.11262,0.15626,2.5784,0.11944
-12.17217,0.10192,0.22166,1.80634,0.07154,,,-13.90468,0.00583,0.07654,1.16102,,,-9.50065,0.10866,0.15708,2.63024,0.12194
-12.13817,0.0964,0.21322,1.75686,0.06854,,,-13.86168,0.00545,0.07695,1.15437,,,-9.46565,0.1052,0.15756,2.68464,0.12584
-12.10417,0.0918,0.20724,1.72172,0.0671,,,-13.81968,0.00511,0.07721,1.15361,,,-9.43065,0.10258,0.15762,2.7356,0.13152
-12.07017,0.0882,0.2038,1.70134,0.06728,,,-13.77668,0.00479,0.07742,1.1599,,,-9.39565,0.1009,0.15726,2.7764,0.1392
-12.03717,0.08548,0.20248,1.69084,0.06896,,,-13.73468,0.0045,0.07767,1.17811,,,-9.35965,0.10012,0.15642,2.80256,0.1488
-12.00317,0.0834,0.2026,1.68504,0.0719,,,-13.69168,0.00427,0.07814,1.21721,,,-9.32465,0.09996,0.1552,2.8088,0.1599
-11.96917,0.08168,0.20336,1.67748,0.07572,,,-13.64968,0.00411,0.079,1.28891,,,-9.28965,0.10008,0.15356,2.79256,0.17174
-11.93517,0.0802,0.20406,1.66354,0.07998,,,-13.60668,0.00406,0.08028,1.40448,,,-9.25365,0.09998,0.15142,2.7536,0.18338
-11.90117,0.07888,0.20418,1.6408,0.08424,,,-13.56468,0.00413,0.08195,1.57334,,,-9.21865,0.09928,0.1487,2.69024,0.19382
-11.86717,0.07776,0.20334,1.60934,0.08808,,,-13.52168,0.00431,0.08391,1.79714,,,-9.18365,0.09762,0.14526,2.60432,0.2022
-11.83317,0.07688,0.20144,1.57162,0.09104,,,-13.47968,0.00459,0.08583,2.06292,,,-9.14865,0.09488,0.141,2.50024,0.2076
-11.79917,0.07632,0.1984,1.5301,0.09276,,,-13.43768,0.00491,0.08731,2.3435,,,-9.11265,0.09109,0.13592,2.38304,0.2096
-11.76517,0.076,0.19416,1.48636,0.09292,,,-13.39468,0.00518,0.08782,2.59899,,,-9.07765,0.08652,0.1302,2.26136,0.208
-11.73117,0.07592,0.18882,1.44314,0.0914,,,-13.35268,0.00534,0.08687,2.78707,,,-9.04265,0.0815,0.1241,2.1444,0.203
-11.69717,0.07596,0.18244,1.40124,0.08818,,,-13.30968,0.00534,0.08429,2.87881,,,-9.00765,0.07643,0.11796,2.04096,0.1949
-11.66317,0.07608,0.17534,1.36242,0.0836,,,-13.26768,0.00518,0.08021,2.86565,,,-8.97165,0.07165,0.11218,1.96088,0.18466
-11.62917,0.07624,0.16794,1.32894,0.07814,,,-13.22468,0.00492,0.07517,2.76625,,,-8.93665,0.06737,0.10694,1.90688,0.17322
-11.59517,0.07652,0.16078,1.30276,0.07254,,,-13.18268,0.00464,0.06982,2.61152,,,-8.90165,0.06365,0.10238,1.88048,0.1617
-11.56117,0.07696,0.15452,1.28672,0.06756,,,-13.13968,0.00441,0.06468,2.43637,,,-8.86665,0.06043,0.09849,1.87776,0.1513
-11.52717,0.07756,0.14976,1.28254,0.06396,,,-13.09768,0.00423,0.06006,2.26355,,,-8.83065,0.05756,0.09523,1.89096,0.14308
-11.49417,0.0784,0.1471,1.29098,0.06232,,,-13.05468,0.00409,0.05592,2.09783,,,-8.79565,0.05494,0.09253,1.91056,0.13772
-11.46017,0.07936,0.14694,1.31214,0.06294,,,-13.01268,0.00391,0.05204,1.93318,,,-8.76065,0.05256,0.09043,1.92632,0.1355
-11.42617,0.0804,0.14948,1.34518,0.06592,,,-12.96968,0.00364,0.04818,1.75873,,,-8.72465,0.05031,0.08892,1.92904,0.1361
-11.39217,0.0814,0.15464,1.38856,0.07104,,,-12.92768,0.00324,0.04421,1.57188,,,-8.68965,0.0483,0.08808,1.91176,0.13876
-11.35817,0.0822,0.1621,1.43948,0.07792,,,-12.88568,0.00272,0.04014,1.38243,,,-8.65465,0.04655,0.08799,1.86944,0.1424
-11.32417,0.08268,0.17116,1.49446,0.08602,,,-12.84268,0.00216,0.03611,1.21136,,,-8.61965,0.0451,0.08866,1.80264,0.14586
-11.29017,0.08268,0.18098,1.54978,0.0947,,,-12.80068,0.00163,0.03233,1.08481,,,-8.58365,0.04395,0.09006,1.71192,0.14818
-11.25617,0.08212,0.19042,1.6002,0.10326,,,-12.75768,0.0012,0.02891,1.02613,,,-8.54865,0.0431,0.09206,1.60248,0.14866
-11.22217,0.08104,0.1984,1.6409,0.111,,,-12.71568,9.2E-4,0.02598,1.04903,,,-8.51365,0.04256,0.09447,1.48216,0.14696
-11.18817,0.07944,0.20394,1.66826,0.11722,,,-12.67268,7.9E-4,0.02354,1.15191,,,-8.47865,0.04231,0.09699,1.35952,0.14306
-11.15417,0.0774,0.20648,1.6775,0.12142,,,-12.63068,8E-4,0.0216,1.31601,,,-8.44265,0.04234,0.09917,1.24328,0.13714
-11.12017,0.07504,0.20564,1.66916,0.12326,,,-12.58768,8.9E-4,0.02003,1.50755,,,-8.40765,0.04266,0.10067,1.14184,0.12954
-11.08617,0.07256,0.20158,1.64312,0.12272,,,-12.54568,0.00102,0.01868,1.68472,,,-8.37265,0.04326,0.10124,1.06176,0.12076
-11.05217,0.07004,0.19496,1.60342,0.12,,,-12.50268,0.00112,0.01738,1.80732,,,-8.33765,0.0442,0.1009,1.00752,0.11146
-11.01817,0.06768,0.18656,1.55494,0.11562,,,-12.46068,0.00115,0.01594,1.8483,,,-8.30165,0.04554,0.09992,0.98144,0.10236
-10.98417,0.06564,0.17748,1.50494,0.11018,,,-12.41768,0.0011,0.01432,1.80286,,,-8.26665,0.04742,0.09892,0.98384,0.09424
-10.95117,0.06404,0.16878,1.45932,0.10432,,,-12.37568,9.8E-4,0.01255,1.68852,,,-8.23165,0.04996,0.09855,1.01248,0.08786
-10.91717,0.063,0.16132,1.42352,0.09866,,,-12.33268,8E-4,0.01079,1.53496,,,-8.19565,0.05327,0.0996,1.06416,0.08384
-10.88317,0.06256,0.15566,1.40096,0.09358,,,-12.29068,6.1E-4,0.00924,1.37444,,,-8.16065,0.05736,0.10264,1.13384,0.08256
-10.84917,0.06276,0.15204,1.39386,0.08938,,,-12.24868,4.4E-4,0.00804,1.23045,,,-8.12565,0.06213,0.10803,1.216,0.08414
-10.81517,0.06356,0.1503,1.40044,0.08618,,,-12.20568,3.1E-4,0.00726,1.11128,,,-8.09065,0.06738,0.11579,1.30528,0.0884
-10.78117,0.0648,0.15,1.41914,0.084,,,-12.16368,2.3E-4,0.00686,1.01237,,,-8.05465,0.07276,0.12559,1.39688,0.09492
-10.74717,0.06636,0.1507,1.44654,0.08282,,,-12.12068,2E-4,0.00674,0.92395,,,-8.01965,0.07798,0.13696,1.48776,0.10306
-10.71317,0.06804,0.1519,1.4797,0.08262,,,-12.07868,2.2E-4,0.00681,0.83716,,,-7.98465,0.0826,0.1492,1.57648,0.1121
-10.67917,0.06976,0.1534,1.51694,0.08344,,,-12.03568,2.9E-4,0.00702,0.75052,,,-7.94965,0.08644,0.16173,1.66248,0.1215
-10.64517,0.0714,0.15524,1.55854,0.0853,,,-11.99368,4.2E-4,0.00736,0.67108,,,-7.91365,0.08942,0.1742,1.74784,0.13088
-10.61117,0.07292,0.15764,1.60548,0.08816,,,-11.95068,6.1E-4,0.00791,0.60921,,,-7.87865,0.09166,0.18648,1.83392,0.14028
-10.57717,0.07448,0.16094,1.65998,0.09194,,,-11.90868,8.7E-4,0.0087,0.57568,,,-7.84365,0.09322,0.19876,1.91952,0.1499
-10.54317,0.07612,0.16542,1.72254,0.09638,,,-11.86568,0.0012,0.00976,0.57427,,,-7.80765,0.0944,0.21122,2.00512,0.16008
-10.50917,0.07792,0.17104,1.7928,0.10112,,,-11.82368,0.00161,0.01104,0.60129,,,-7.77265,0.09546,0.22412,2.0892,0.17116
-10.47517,0.07984,0.17756,1.86878,0.10568,,,-11.78068,0.00207,0.01246,0.64356,,,-7.73765,0.09646,0.23748,2.16944,0.18318
-10.44217,0.0818,0.18446,1.94598,0.10958,,,-11.73868,0.00256,0.01387,0.68392,,,-7.70265,0.09756,0.25108,2.2428,0.19598
-10.40817,0.08356,0.1911,2.01908,0.11252,,,-11.69668,0.00303,0.01522,0.7053,,,-7.66665,0.09864,0.26458,2.30944,0.2092
-10.37417,0.08484,0.19684,2.08388,0.11444,,,-11.65368,0.00346,0.01659,0.69672,,,-7.63165,0.09964,0.27752,2.36808,0.222
-10.34017,0.08536,0.20134,2.13804,0.11568,,,-11.61168,0.00384,0.01821,0.65517,,,-7.59665,0.10038,0.28928,2.42152,0.2338
-10.30617,0.085,0.20446,2.18078,0.11688,,,-11.56868,0.00417,0.02058,0.58695,,,-7.56165,0.10068,0.29936,2.47008,0.2438
-10.27217,0.08376,0.20632,2.21368,0.11886,,,-11.52668,0.00447,0.02442,0.50407,,,-7.52565,0.1004,0.30732,2.51536,0.2518
-10.23817,0.08184,0.20718,2.23764,0.12244,,,-11.48368,0.00481,0.03068,0.4202,,,-7.49065,0.09934,0.31286,2.5568,0.2574
-10.20417,0.07956,0.20728,2.25362,0.12802,,,-11.44168,0.00523,0.04045,0.34722,,,-7.45565,0.0975,0.3164,2.59352,0.2606
-10.17017,0.07724,0.20664,2.26184,0.13554,,,-11.39868,0.00583,0.05496,0.29209,,,-7.42065,0.09488,0.31788,2.6248,0.262
-10.13617,0.07516,0.20516,2.26048,0.14426,,,-11.35668,0.00668,0.07513,0.25732,,,-7.38465,0.09164,0.31816,2.65016,0.2622
-10.10217,0.07344,0.2025,2.248,0.15294,,,-11.31368,0.00784,0.10146,0.24187,,,-7.34965,0.08786,0.31772,2.66744,0.2616
-10.06817,0.07212,0.19828,2.22238,0.16016,,,-11.27168,0.0093,0.13371,0.24284,,,-7.31465,0.0837,0.31688,2.67624,0.2604
-10.03417,0.07112,0.19234,2.18194,0.16466,,,-11.22868,0.01104,0.17083,0.25684,,,-7.27865,0.07928,0.31566,2.67448,0.2588
-10.00017,0.07028,0.18466,2.13082,0.16568,,,-11.18668,0.01297,0.21108,0.28042,,,-7.24365,0.07468,0.31376,2.66024,0.2562
-9.96617,0.06952,0.17572,2.07232,0.16322,,,-11.14368,0.01498,0.2524,0.31066,,,-7.20865,0.07006,0.3107,2.634,0.2526
-9.93217,0.06892,0.16624,2.01414,0.15808,,,-11.10168,0.01694,0.29238,0.3452,,,-7.17365,0.06561,0.30606,2.59408,0.2478
-9.89917,0.06852,0.15718,1.96428,0.15162,,,-11.05968,0.01876,0.32979,0.38255,,,-7.13765,0.06159,0.29964,2.5436,0.2416
-9.86517,0.06844,0.14944,1.93064,0.14542,,,-11.01668,0.02038,0.3632,0.42195,,,-7.10265,0.05826,0.29162,2.48784,0.2348
-9.83117,0.06888,0.14372,1.9172,0.14096,,,-10.97468,0.0218,0.39262,0.46406,,,-7.06765,0.0559,0.28232,2.43064,0.2276
-9.79717,0.0698,0.14028,1.9235,0.13924,,,-10.93168,0.02306,0.41871,0.51004,,,-7.03265,0.05461,0.27228,2.37824,0.2206
-9.76317,0.07116,0.13914,1.94704,0.14064,,,-10.88968,0.02423,0.44313,0.56126,,,-6.99665,0.05443,0.26192,2.334,0.2136
-9.72917,0.0728,0.1399,1.98132,0.14488,,,-10.84668,0.02538,0.46754,0.61857,,,-6.96165,0.05515,0.2515,2.298,0.207
-9.69517,0.07456,0.142,2.01918,0.15114,,,-10.80468,0.02657,0.49295,0.68155,,,-6.92665,0.05645,0.24118,2.26816,0.2008
-9.66117,0.07624,0.14484,2.05364,0.1583,,,-10.76168,0.02779,0.5204,0.74843,,,-6.89065,0.05791,0.23106,2.2384,0.19456
-9.62717,0.07772,0.14796,2.08188,0.16516,,,-10.71968,0.02902,0.54972,0.8172,,,-6.85565,0.0591,0.22116,2.20496,0.18852
-9.59317,0.07888,0.15094,2.10198,0.17076,,,-10.67668,0.03022,0.57984,0.88488,,,-6.82065,0.05972,0.21154,2.16312,0.18268
-9.55917,0.07976,0.15368,2.1144,0.17444,,,-10.63468,0.03134,0.609,0.94964,,,-6.78565,0.05957,0.20214,2.11104,0.1771
-9.52517,0.08028,0.15602,2.12174,0.17606,,,-10.59168,0.03236,0.63576,1.00923,,,-6.74965,0.05859,0.19292,2.04928,0.17172
-9.49117,0.08052,0.15786,2.12634,0.17594,,,-10.54968,0.03324,0.65859,1.06211,,,-6.71465,0.05683,0.18372,1.97992,0.16632
-9.45717,0.08036,0.1592,2.12948,0.17476,,,-10.50768,0.03399,0.67667,1.10496,,,-6.67965,0.05441,0.17426,1.90632,0.16064
-9.42317,0.07988,0.15996,2.13028,0.17338,,,-10.46468,0.03458,0.69037,1.13463,,,-6.64465,0.05151,0.1645,1.83264,0.15444
-9.38917,0.07908,0.16022,2.1295,0.17262,,,-10.42268,0.03496,0.70044,1.14872,,,-6.60865,0.04833,0.1544,1.76288,0.1476
-9.35617,0.07816,0.16002,2.1271,0.17304,,,-10.37968,0.03511,0.70855,1.14589,,,-6.57365,0.04512,0.1443,1.70136,0.14024
-9.32217,0.07732,0.15946,2.12586,0.17486,,,-10.33768,0.03502,0.71631,1.12806,,,-6.53865,0.04217,0.1347,1.65264,0.13264
-9.28817,0.07684,0.15886,2.12648,0.178,,,-10.29468,0.0347,0.72573,1.09948,,,-6.50365,0.03977,0.12628,1.62064,0.12534
